ISIN,Name,Type,Region,Country,Country_Code,ETF_Provider,ETF_Subtype,Distribution,Currency_Name,Is_ADR,Page,Search_Key
US18452B2097,Cleanspark,Stock,North America,United States,US,,,Unknown,USD,False,206,cleanspark
US18453H1068,Clear Channel Outdoor Holdings,Stock,North America,United States,US,,,Unknown,USD,False,206,clear channel outdoor holdings
US18482P1030,Clearfield,Stock,North America,United States,US,,,Unknown,USD,False,206,clearfield
US1850641028,ClearSign Technologies,Stock,North America,United States,US,,,Unknown,USD,False,206,clearsign technologies
US18538R1032,Clearwater Paper,Stock,North America,United States,US,,,Unknown,USD,False,206,clearwater paper
US18539C1053,Clearway Energy,Stock,North America,United States,US,,,Unknown,USD,False,206,clearway energy
US18539C2044,Clearway Energy,Stock,North America,United States,US,,,Unknown,USD,False,206,clearway energy
US1858991011,Cleveland-Cliffs,Stock,North America,United States,US,,,Unknown,USD,False,206,cleveland-cliffs
US1887691038,Clinuvel Pharmaceuticals Ltd. Reg. Shs (Spons. ADRs) 1/o.N.,Stock,North America,United States,US,,,Unknown,USD,True,206,clinuvel pharmaceuticals ltd. reg. shs (spons. adrs) 1/o.n.
US1890541097,The Clorox Company,Stock,North America,United States,US,,,Unknown,USD,False,206,the clorox company
US18912E2072,Cloudastructure,Stock,North America,United States,US,,,Unknown,USD,False,206,cloudastructure
US18914F1030,Clover Health,Stock,North America,United States,US,,,Unknown,USD,False,206,clover health
US18915M1071,Cloudflare (A),Stock,North America,United States,US,,,Unknown,USD,False,206,cloudflare (a)
US1897631057,Co-Diagnostics,Stock,North America,United States,US,,,Unknown,USD,False,207,co-diagnostics
US19046P2092,Coastal Financial Corporation,Stock,North America,United States,US,,,Unknown,USD,False,207,coastal financial corporation
US1910981026,Coca-Cola Bottling,Stock,North America,United States,US,,,Unknown,USD,False,207,coca-cola bottling
US1912161007,Coca-Cola,Stock,North America,United States,US,,,Unknown,USD,False,207,coca-cola
US1912232055,"Coca-Cola HBC AG Nam.-Akt. (ADRs) SF 6,70",Stock,North America,United States,US,,,Unknown,USD,True,207,"coca-cola hbc ag nam.-akt. (adrs) sf 6,70"
US1912411089,Coca-Cola Femsa (ADR),Stock,North America,United States,US,,,Unknown,USD,True,207,coca-cola femsa (adr)
US1914592050,cochlear ADR,Stock,North America,United States,US,,,Unknown,USD,True,207,cochlear adr
US19188J4094,Cocrystal Pharma,Stock,North America,United States,US,,,Unknown,USD,False,207,cocrystal pharma
US1920051067,Codexis,Stock,North America,United States,US,,,Unknown,USD,False,207,codexis
US1921085049,Coeur Mining,Stock,North America,United States,US,,,Unknown,USD,False,207,coeur mining
US1921761052,Coffee Holding,Stock,North America,United States,US,,,Unknown,USD,False,207,coffee holding
US1924221039,Cognex,Stock,North America,United States,US,,,Unknown,USD,False,207,cognex
US1924461023,Cognizant Technology Solutions (A),Stock,North America,United States,US,,,Unknown,USD,False,207,cognizant technology solutions (a)
US19247A1007,Cohen & Steers,Stock,North America,United States,US,,,Unknown,USD,False,207,cohen & steers
US19247G1076,Coherent,Stock,North America,United States,US,,,Unknown,USD,False,207,coherent
US19249H1032,Coherus Biosciences,Stock,North America,United States,US,,,Unknown,USD,False,207,coherus biosciences
US1925761066,Cohu,Stock,North America,United States,US,,,Unknown,USD,False,207,cohu
US19260Q1076,Coinbase Global (A),Stock,North America,United States,US,,,Unknown,USD,False,207,coinbase global (a)
US1940145022,Enovis,Stock,North America,United States,US,,,Unknown,USD,False,207,enovis
US1941621039,Colgate-Palmolive,Stock,North America,United States,US,,,Unknown,USD,False,207,colgate-palmolive
US19459J1043,Collegium Pharmaceutical,Stock,North America,United States,US,,,Unknown,USD,False,207,collegium pharmaceutical
US1968501015,colruyt group ADR,Stock,North America,United States,US,,,Unknown,USD,True,207,colruyt group adr
US1976411033,Columbia Financial,Stock,North America,United States,US,,,Unknown,USD,False,207,columbia financial
US1985161066,Columbia Sportswear,Stock,North America,United States,US,,,Unknown,USD,False,207,columbia sportswear
US1993331057,Columbus McKinnon,Stock,North America,United States,US,,,Unknown,USD,False,207,columbus mckinnon
US1999081045,Comfort Systems USA,Stock,North America,United States,US,,,Unknown,USD,False,207,comfort systems usa
US20030N1019,Comcast (A),Stock,North America,United States,US,,,Unknown,USD,False,207,comcast (a)
US2003401070,Comerica,Stock,North America,United States,US,,,Unknown,USD,False,207,comerica
US2017122050,Commercial Intl Bank Ltd. Reg.Shs (GDRs Reg.S)/1 LE 10,Stock,North America,United States,US,,,Unknown,USD,False,207,commercial intl bank ltd. reg.shs (gdrs reg.s)/1 le 10
US2017231034,Commercial Metals Company,Stock,North America,United States,US,,,Unknown,USD,False,207,commercial metals company
US2025976059,Commerzbank (ADR),Stock,North America,United States,US,,,Unknown,USD,True,207,commerzbank (adr)
US2026081057,Commercial Vehicle Group,Stock,North America,United States,US,,,Unknown,USD,False,207,commercial vehicle group
US2027126000,Commonwealth Bank of Australia Reg. Shares (Sp. ADRs)/1 o.N.,Stock,North America,United States,US,,,Unknown,USD,True,207,commonwealth bank of australia reg. shares (sp. adrs)/1 o.n.
US20337X1090,CommScope Holding Company,Stock,North America,United States,US,,,Unknown,USD,False,207,commscope holding company
US2036071064,Community Bank System,Stock,North America,United States,US,,,Unknown,USD,False,207,community bank system
US2036681086,Community Health Systems,Stock,North America,United States,US,,,Unknown,USD,False,207,community health systems
US20369C1062,Community Healthcare Trust,Stock,North America,United States,US,,,Unknown,USD,False,207,community healthcare trust
US2041661024,CommVault Systems,Stock,North America,United States,US,,,Unknown,USD,False,207,commvault systems
US2042803096,Compagnie de Saint-Gobain S.A. Act.Port.(Unsp.ADRs) 1/5/EO 4,Stock,North America,United States,US,,,Unknown,USD,True,207,compagnie de saint-gobain s.a. act.port.(unsp.adrs) 1/5/eo 4
US2043191079,Richemont (ADR),Stock,North America,United States,US,,,Unknown,USD,True,208,richemont (adr)
US2044096012,CEMIG (ADR),Stock,North America,United States,US,,,Unknown,USD,True,208,cemig (adr)
US20440T3005,Companhia Brasileira de Distribuição (ADR),Stock,North America,United States,US,,,Unknown,USD,True,208,companhia brasileira de distribuição (adr)
US20440W1053,Companhia Siderúrgica Nacional,Stock,North America,United States,US,,,Unknown,USD,False,208,companhia siderúrgica nacional
US20441A1025,Sabesp (ADR),Stock,North America,United States,US,,,Unknown,USD,True,208,sabesp (adr)
US20441B6056,Cia Paranaense En. Copel (ADR),Stock,North America,United States,US,,,Unknown,USD,True,208,cia paranaense en. copel (adr)
US20441B7047,Cia Paranaense En. Copel S.A. Reg.Shs Spons.ADRs/4 o.N.,Stock,North America,United States,US,,,Unknown,USD,True,208,cia paranaense en. copel s.a. reg.shs spons.adrs/4 o.n.
US2044291043,Companhia de Cervecerías Unidas (ADR),Stock,North America,United States,US,,,Unknown,USD,True,208,companhia de cervecerías unidas (adr)
US2044481040,Buenaventura,Stock,North America,United States,US,,,Unknown,USD,False,208,buenaventura
US20449X4016,Compass group (ADR),Stock,North America,United States,US,,,Unknown,USD,True,208,compass group (adr)
US20451N1019,Compass Minerals,Stock,North America,United States,US,,,Unknown,USD,False,208,compass minerals
US20451W1018,Compass Pathways ADR,Stock,North America,United States,US,,,Unknown,USD,True,208,compass pathways adr
US20464U1007,Compass,Stock,North America,United States,US,,,Unknown,USD,False,208,compass
US2053061030,Computer Programs and Systems,Stock,North America,United States,US,,,Unknown,USD,False,208,computer programs and systems
US2056842022,Comstock Holding Companies,Stock,North America,United States,US,,,Unknown,USD,False,208,comstock holding companies
US2057504092,Comstock Inc. Registered Shares New o.N.,Stock,North America,United States,US,,,Unknown,USD,False,208,comstock inc. registered shares new o.n.
US2057683029,Comstock Resources,Stock,North America,United States,US,,,Unknown,USD,False,208,comstock resources
US2058262096,Comtech Telecommunications,Stock,North America,United States,US,,,Unknown,USD,False,208,comtech telecommunications
US2058871029,Conagra Brands,Stock,North America,United States,US,,,Unknown,USD,False,208,conagra brands
US20602D1019,"Concentrix Corp. Registered Shares DL -,0001",Stock,North America,United States,US,,,Unknown,USD,False,208,"concentrix corp. registered shares dl -,0001"
US2067871036,Conduent,Stock,North America,United States,US,,,Unknown,USD,False,208,conduent
US20717M1036,Confluent,Stock,North America,United States,US,,,Unknown,USD,False,208,confluent
US20731J1025,Presurance Holdings,Stock,North America,United States,US,,,Unknown,USD,False,208,presurance holdings
US2074101013,CONMED,Stock,North America,United States,US,,,Unknown,USD,False,208,conmed
US20786W1071,ConnectOne Bancorp,Stock,North America,United States,US,,,Unknown,USD,False,208,connectone bancorp
US2082421072,Conn's,Stock,North America,United States,US,,,Unknown,USD,False,208,conn's
US20825C1045,ConocoPhillips,Stock,North America,United States,US,,,Unknown,USD,False,208,conocophillips
US2091151041,Consolidated Edison,Stock,North America,United States,US,,,Unknown,USD,False,208,consolidated edison
US21036P1084,Constellation Brands,Stock,North America,United States,US,,,Unknown,USD,False,208,constellation brands
US21037T1097,Constellation Energy,Stock,North America,United States,US,,,Unknown,USD,False,208,constellation energy
US21044C1071,Construction Partners,Stock,North America,United States,US,,,Unknown,USD,False,208,construction partners
US2107712000,continental (ADR),Stock,North America,United States,US,,,Unknown,USD,True,208,continental (adr)
US21077F1003,Contango Ore,Stock,North America,United States,US,,,Unknown,USD,False,208,contango ore
US21077P1084,Context Therapeutics,Stock,North America,United States,US,,,Unknown,USD,False,208,context therapeutics
US21240E1055,Controladora Vuela Compania (ADR),Stock,North America,United States,US,,,Unknown,USD,True,208,controladora vuela compania (adr)
US2166485019,Cooper Companies,Stock,North America,United States,US,,,Unknown,USD,False,208,cooper companies
US21676P1030,CooperStandard Holdings,Stock,North America,United States,US,,,Unknown,USD,False,208,cooperstandard holdings
US2172041061,Copart,Stock,North America,United States,US,,,Unknown,USD,False,208,copart
US2183331022,"Corbion N.V. Aan.op naam(uns.ADRs)/1 EO-,25",Stock,North America,United States,US,,,Unknown,USD,True,208,"corbion n.v. aan.op naam(uns.adrs)/1 eo-,25"
US21833P3010,Corbus Pharmaceutic,Stock,North America,United States,US,,,Unknown,USD,False,209,corbus pharmaceutic
US2183521028,Corcept Therapeutics,Stock,North America,United States,US,,,Unknown,USD,False,209,corcept therapeutics
US2186831002,Core Molding Technologies,Stock,North America,United States,US,,,Unknown,USD,False,209,core molding technologies
US21871N1019,CoreCivic,Stock,North America,United States,US,,,Unknown,USD,False,209,corecivic
US21871X1090,Corebridge Financial,Stock,North America,United States,US,,,Unknown,USD,False,209,corebridge financial
US21873S1087,"CoreWeave Inc. Registered Shares A DL-,0001",Stock,North America,United States,US,,,Unknown,USD,False,209,"coreweave inc. registered shares a dl-,0001"
US21874A1060,Core Scientific,Stock,North America,United States,US,,,Unknown,USD,False,209,core scientific
US2189371006,Core Natural Resources,Stock,North America,United States,US,,,Unknown,USD,False,209,core natural resources
US21900C3088,CorMedix,Stock,North America,United States,US,,,Unknown,USD,False,209,cormedix
US2193501051,Corning,Stock,North America,United States,US,,,Unknown,USD,False,209,corning
US2197981051,QuidelOrtho,Stock,North America,United States,US,,,Unknown,USD,False,209,quidelortho
US2199481068,Corpay,Stock,North America,United States,US,,,Unknown,USD,False,209,corpay
US22002T1088,Corporate Office Properties,Stock,North America,United States,US,,,Unknown,USD,False,209,corporate office properties
US22041X1028,Corsair Gaming,Stock,North America,United States,US,,,Unknown,USD,False,209,corsair gaming
US22052L1044,Corteva,Stock,North America,United States,US,,,Unknown,USD,False,209,corteva
US2210151005,Corvus Pharmaceuticals,Stock,North America,United States,US,,,Unknown,USD,False,209,corvus pharmaceuticals
US22113B1035,Cosan S.A. Reg.Sh.(Spons.ADRs)/1 o.N.,Stock,North America,United States,US,,,Unknown,USD,True,209,cosan s.a. reg.sh.(spons.adrs)/1 o.n.
US2214133058,Cosmos Health,Stock,North America,United States,US,,,Unknown,USD,False,209,cosmos health
US22160K1051,Costco,Stock,North America,United States,US,,,Unknown,USD,False,209,costco
US22160N1090,"CoStar Group Inc. Registered Shares DL -,01",Stock,North America,United States,US,,,Unknown,USD,False,209,"costar group inc. registered shares dl -,01"
US2220702037,Coty,Stock,North America,United States,US,,,Unknown,USD,False,209,coty
US22266M1045,Coursera,Stock,North America,United States,US,,,Unknown,USD,False,209,coursera
US22266T1097,Coupang,Stock,North America,United States,US,,,Unknown,USD,False,209,coupang
US2227955026,Cousins Properties,Stock,North America,United States,US,,,Unknown,USD,False,209,cousins properties
US22304D2071,Covestro (ADR),Stock,North America,United States,US,,,Unknown,USD,True,209,covestro (adr)
US22357Q1058,Covivio S.A. Act.Nom. (Unsp.ADRs)1/4,Stock,North America,United States,US,,,Unknown,USD,True,209,covivio s.a. act.nom. (unsp.adrs)1/4
US22410J1060,Cracker Barrel Old,Stock,North America,United States,US,,,Unknown,USD,False,209,cracker barrel old
US2244081046,Crane,Stock,North America,United States,US,,,Unknown,USD,False,209,crane
US2244411052,Crane Holdings,Stock,North America,United States,US,,,Unknown,USD,False,209,crane holdings
US2246331076,Crawford & Company (B),Stock,North America,United States,US,,,Unknown,USD,False,209,crawford & company (b)
US2246332066,Crawford & Company (A),Stock,North America,United States,US,,,Unknown,USD,False,209,crawford & company (a)
US2253131054,Crédit Agricole S.A. Act. Nom. (ADRs)1/2/EO 3,Stock,North America,United States,US,,,Unknown,USD,True,209,crédit agricole s.a. act. nom. (adrs)1/2/eo 3
US2256551092,Crescent Capital BDC,Stock,North America,United States,US,,,Unknown,USD,False,209,crescent capital bdc
US2264061068,Cresud,Stock,North America,United States,US,,,Unknown,USD,False,209,cresud
US22658D1000,Cricut,Stock,North America,United States,US,,,Unknown,USD,False,209,cricut
US22663K1079,Crinetics Pharmaceuticals,Stock,North America,United States,US,,,Unknown,USD,False,209,crinetics pharmaceuticals
